substrate,base,fluoride,yield
C=C=[C-]C(C)(O)CCC=C(C)C,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1285263095238109
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CN1CCCN2CCCN=C21,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.18326499999999854
CC12CC(O)NCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.03104999999999989
CC(C)=CCCC(C)(O)C=C=S,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.00966833333333332
[C-]CC=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.00946999999999999
CC12CC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.030699999999999894
[C+]=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.011955499999999987
[C-]C(O)(C=C)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.010409166666666653
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.03013999999999989
CC12CCC(O)CC1=CCC1[C+]2=CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.0344875
CC12CCC3C(CC=C4CC(O)CCCC43Cl)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.0305199999999999
C=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.003191000000000001
CC1C(O)CC2=CCC3C4CC=C(c5cccnc5)C4([O-])CCC3C21C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.032699999999999924
CC12CCC34CCC(O)CC3=CCC(C4)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.0320599999999999
CC12CC3C(O)CC1=CCC1C2CCC32C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.0299099999999999
CC12C[N+]C(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.03007999999999989
CC(C)(O)CCc1ccccc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.009709999999999962
C=C=[C-]C(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.010082499999999989
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C([N+]([O-])=O)C=C1)(F)=O,0.0321499999999999
CC12CC(O)NCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.010574999999999954
CC(C)=CCCC(C)(O)C=C=S,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.006896357142857134
[C-]CC=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.007348357142857132
CC12CC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.009024999999999962
[C+]=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.010981357142857133
[C-]C(O)(C=C)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.008306904761904751
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.008229999999999963
CC12CCC(O)CC1=CCC1[C+]2=CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.014137499999999938
CC12CCC3C(CC=C4CC(O)CCCC43Cl)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.008864999999999963
C=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.0010850000000000005
CC1C(O)CC2=CCC3C4CC=C(c5cccnc5)C4([O-])CCC3C21C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.013074999999999948
CC12CCC34CCC(O)CC3=CCC(C4)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.012754999999999938
CC12CC3C(O)CC1=CCC1C2CCC32C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.010164999999999955
CC12C[N+]C(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.009534999999999957
CC(C)(O)CCc1ccccc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.012259999999999863
C=C=[C-]C(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.008205738095238085
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=C(C(F)(F)F)C=C1)(F)=O,0.011889999999999947
CC12CC(O)NCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0018300000000000007
CC(C)=CCCC(C)(O)C=C=S,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.002230000000000001
[C-]CC=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.003290000000000001
CC12CC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0011400000000000004
[C+]=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.003495000000000002
[C-]C(O)(C=C)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.004089999999999999
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.00037999999999999997
CC12CCC(O)CC1=CCC1[C+]2=CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.00456333333333333
CC12CCC3C(CC=C4CC(O)CCCC43Cl)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0008500000000000001
C=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.00011
CC1C(O)CC2=CCC3C4CC=C(c5cccnc5)C4([O-])CCC3C21C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0037099999999999967
CC12CCC34CCC(O)CC3=CCC(C4)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0034399999999999977
CC12CC3C(O)CC1=CCC1C2CCC32C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0015500000000000008
CC12C[N+]C(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0011700000000000005
CC(C)(O)CCc1ccccc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0017600000000000011
C=C=[C-]C(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.002930000000000001
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,ClC1=CC=C(S(=O)(F)=O)C=C1,0.0021000000000000003
CC12CC(O)NCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.00201
CC(C)=CCCC(C)(O)C=C=S,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.003043833333333331
[C-]CC=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.003015499999999997
CC12CC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0010400000000000003
[C+]=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0044948333333333255
[C-]C(O)(C=C)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.003643833333333328
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.00041000000000000005
CC12CCC(O)CC1=CCC1[C+]2=CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.003925166666666664
CC12CCC3C(CC=C4CC(O)CCCC43Cl)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0008
C=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.00037000000000000016
CC1C(O)CC2=CCC3C4CC=C(c5cccnc5)C4([O-])CCC3C21C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0035899999999999977
CC12CCC34CCC(O)CC3=CCC(C4)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.003199999999999999
CC12CC3C(O)CC1=CCC1C2CCC32C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0014500000000000006
CC12C[N+]C(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0011400000000000004
CC(C)(O)CCc1ccccc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0034699999999999935
C=C=[C-]C(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.00323683333333333
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,O=S(C1=CC=CC=N1)(F)=O,0.0018900000000000006
CC12CC(O)NCC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.14282999999999796
CC(C)=CCCC(C)(O)C=C=S,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.13567599999999852
[C-]CC=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.15544166666666473
CC12CC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1261899999999982
[C+]=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.13671599999999853
[C-]C(O)(C=C)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1308766666666652
CC12CCC(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.10941999999999852
CC12CCC(O)CC1=CCC1[C+]2=CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1702746666666645
CC12CCC3C(CC=C4CC(O)CCCC43Cl)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1318479999999982
C=CC(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.10896466666666547
CC1C(O)CC2=CCC3C4CC=C(c5cccnc5)C4([O-])CCC3C21C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.17224133333333105
CC12CCC34CCC(O)CC3=CCC(C4)C1CC=C2c1cccnc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.17150466666666428
CC12CC3C(O)CC1=CCC1C2CCC32C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1543153333333312
CC12C[N+]C(O)CC1=CCC1C2CCC2(C)C(c3cccnc3)=CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.13307199999999808
CC(C)(O)CCc1ccccc1,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.21438999999999947
C=C=[C-]C(C)(O)CCC=C(C)C,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.13719466666666522
[C+]=CC12CC1C(O)CC=CCC1C3CC=C(c4cccnc4)C3(C)CCC12,CC(N=P(N1CCCC1)(N2CCCC2)N3CCCC3)(C)C,FC(C(F)(S(=O)(F)=O)F)(F)C(F)(F)C(F)(F)F,0.1671799999999977
